depth,d18O,age
1987.15,-55.49,177.60485
1987.7,-56.06,177.7363
1988.25,-55.93,177.8665
1988.8,-56.19,177.99519999999998
1989.35,-55.97,178.12004999999996
1989.9,-55.89,178.2427
1990.45,-55.11,178.36265
1991.0,-56.21,178.482
1991.55,-55.79,178.60465
1992.1,-55.34,178.7286
1992.65,-55.84,178.85840000000002
1993.2,-56.06,178.9892
1993.75,-56.36,179.12175
1994.3,-56.33,179.25369999999998
1994.85,-55.49,179.38514999999998
1995.4,-56.1,179.5158
1995.95,-55.68,179.64615
1996.5,-56.4,179.777
1997.05,-56.15,179.90839999999997
1997.6,-55.68,180.04479999999998
1998.15,-56.4,180.18240000000003
1998.7,-56.32,180.3232
1999.25,-55.86,180.4635
1999.8,-56.46,180.6032
2000.35,-56.11,180.74044999999998
2000.9,-55.44,180.87630000000004
2001.45,-55.84,181.00945000000002
2002.0,-55.87,181.142
2002.55,-56.03,181.27455
2003.1,-56.01,181.40699999999998
2003.65,-56.07,181.53900000000002
2004.2,-55.98,181.6716
2004.75,-56.41,181.80525
2005.3,-55.83,181.9392
2005.85,-56.48,182.0734
2006.4,-56.58,182.20880000000002
2006.95,-56.14,182.34465
2007.5,-55.84,182.48149999999998
2008.05,-56.08,182.61854999999997
2008.6,-55.91,182.75659999999996
2009.15,-56.59,182.89450000000002
2009.7,-56.42,183.032
2010.25,-56.06,183.168
2010.8,-56.44,183.3022
2011.35,-56.19,183.43359999999998
2011.9,-56.06,183.5634
2012.45,-55.57,183.69050000000001
2013.0,-55.51,183.817
2013.55,-56.24,183.94405
2014.1,-56.21,184.0715
2014.65,-55.92,184.20075000000003
2015.2,-56.14,184.3298
2015.75,-55.77,184.4585
2016.3,-55.8,184.58599999999998
2016.85,-55.67,184.71249999999998
2017.4,-55.49,184.83660000000003
2017.95,-55.41,184.9598
2018.5,-55.16,185.0795
2019.05,-54.66,185.19859999999997
2019.6,-55.17,185.31519999999998
2020.15,-54.72,185.43090000000004
2020.7,-54.73,185.54420000000002
2021.25,-54.65,185.6555
2021.8,-53.78,185.7644
2022.35,-53.85,185.8705
2022.9,-54.06,185.97500000000002
2023.45,-53.62,186.07500000000002
2024.0,-53.32,186.174
2024.55,-52.85,186.2697
2025.1,-52.48,186.3646
2025.65,-53.06,186.4559
2026.2,-52.69,186.54700000000003
2026.75,-53.98,186.63775
2027.3,-54.07,186.7303
2027.85,-53.84,186.82434999999998
2028.4,-53.96,186.92040000000003
2028.95,-54.54,187.01720000000003
2029.5,-54.39,187.118
2030.05,-54.39,187.21959999999999
2030.6,-54.73,187.32519999999997
2031.15,-53.95,187.43200000000002
2031.7,-54.33,187.542
2032.25,-54.52,187.6525
2032.8,-54.89,187.7636
2033.35,-54.74,187.87505
2033.9,-54.61,187.9867
2034.45,-54.73,188.0988
2035.0,-54.72,188.211
2035.55,-55.36,188.3254
2036.1,-54.6,188.4401
2036.65,-54.94,188.55615000000003
2037.2,-55.33,188.6724
2037.75,-56.07,188.78900000000002
2038.3,-56.14,188.9053
2038.85,-55.49,189.02134999999998
2039.4,-56.08,189.1362
2039.95,-55.23,189.2506
2040.5,-55.38,189.363
2041.05,-55.39,189.47504999999998
2041.6,-54.98,189.58559999999997
2042.15,-55.19,189.6954
2042.7,-54.65,189.8032
2043.25,-55.04,189.91
2043.8,-54.22,190.01559999999998
2044.35,-54.28,190.11979999999997
2044.9,-53.42,190.22320000000002
2045.45,-53.8,190.3266
2046.0,-53.65,190.43
2046.55,-53.53,190.5356
2047.1,-54.88,190.6422
2047.65,-54.4,190.75330000000002
2048.2,-54.98,190.86599999999996
2048.75,-54.73,190.98149999999998
2049.3,-54.62,191.09910000000002
2049.85,-54.09,191.21845
2050.4,-54.93,191.33980000000003
2050.95,-55.78,191.46189999999999
2051.5,-55.18,191.584
2052.05,-55.05,191.70575000000002
2052.6,-55.16,191.82399999999998
2053.15,-55.23,191.94105000000002
2053.7,-54.92,192.05489999999995
2054.25,-55.55,192.16825
2054.8,-54.71,192.28100000000003
2055.35,-55.29,192.39305
2055.9,-54.85,192.5047
2056.45,-54.8,192.61499999999995
2057.0,-54.83,192.725
2057.55,-54.53,192.83225000000002
2058.1,-55.3,192.93889999999996
2058.65,-54.42,193.04285000000002
2059.2,-54.03,193.14559999999997
2059.75,-54.34,193.24625
2060.3,-54.13,193.34630000000004
2060.85,-54.2,193.44585
2061.4,-54.3,193.54500000000002
2061.95,-53.67,193.64399999999995
2062.5,-54.2,193.743
2063.05,-54.13,193.84210000000004
2063.6,-54.22,193.94219999999999
2064.15,-53.3,194.04245
2064.7,-54.19,194.14309999999998
2065.25,-53.8,194.2435
2065.8,-54.11,194.34360000000004
2066.35,-53.61,194.44194999999996
2066.9,-54,194.5393
2067.45,-53.79,194.63484999999994
2068.0,-53.58,194.73
2068.55,-53.34,194.82295000000002
2069.1,-53.24,194.91549999999998
2069.65,-53.04,195.00625000000002
2070.2,-52.92,195.09659999999997
2070.75,-53.03,195.18625
2071.3,-53.21,195.27560000000003
2071.85,-53,195.3647
2072.4,-52.6,195.45300000000003
2072.95,-52.5,195.54099999999997
2073.5,-52.84,195.6275
2074.05,-52.83,195.71385
2074.6,-52.7,195.8002
2075.15,-52.54,195.8861
2075.7,-52.07,195.97079999999997
2076.25,-52.38,196.05575
2076.8,-53.02,196.14100000000002
2077.35,-52.47,196.22625
2077.9,-52.51,196.31150000000002
2078.45,-51.64,196.39674999999997
2079.0,-51.63,196.482
2079.55,-52.03,196.56725000000003
2080.1,-52.51,196.65249999999997
2080.65,-52.31,196.73775
2081.2,-52.09,196.82319999999999
2081.75,-52.24,196.909
2082.3,-52.25,196.99480000000003
2082.85,-51.83,197.0806
2083.4,-52.19,197.1664
2083.95,-52.18,197.25219999999996
2084.5,-52.14,197.3385
2085.05,-52.25,197.42485000000002
2085.6,-52.3,197.5112
2086.15,-51.43,197.59770000000003
2086.7,-51.67,197.68459999999996
2087.25,-51.72,197.77175
2087.8,-52.01,197.85920000000002
2088.35,-51.58,197.94734999999997
2088.9,-52.16,198.0359
2089.45,-52.27,198.12534999999997
2090.0,-52.07,198.215
2090.55,-52.18,198.3052
2091.1,-52.18,198.39539999999997
2091.65,-51.59,198.4856
2092.2,-51.97,198.57599999999996
2092.75,-52.06,198.66675
2093.3,-52.05,198.75780000000003
2093.85,-52.08,198.8491
2094.4,-51.35,198.94160000000002
2094.95,-52.47,199.03454999999997
2095.5,-52,199.128
2096.05,-51.88,199.22155000000004
2096.6,-51.61,199.31559999999996
2097.15,-51.68,199.40980000000002
2097.7,-52.25,199.50439999999998
2098.25,-52.36,199.60025000000002
2098.8,-52.51,199.69760000000005
2099.35,-52.77,199.79774999999998
2099.9,-52.46,199.89950000000002
2100.45,-53.23,200.00439999999998
2101.0,-53.15,200.11
2101.55,-52.97,200.21780000000004
2102.1,-52.67,200.3259
2102.65,-53.12,200.43535000000003
2103.2,-53.63,200.54559999999995
2103.75,-53.36,200.65725
2104.3,-52.91,200.76890000000003
2104.85,-53.77,200.88054999999997
2105.4,-54.15,200.9934
2105.95,-53.75,201.10669999999996
2106.5,-53.39,201.22050000000002
2107.05,-54.02,201.33445000000006
2107.6,-53.29,201.44939999999997
2108.15,-53.81,201.56465
2108.7,-54.02,201.68069999999994
2109.25,-53.62,201.796
2109.8,-53.5,201.91040000000004
2110.35,-53.9,202.02339999999998
2110.9,-53.9,202.1356
2111.45,-53.34,202.24644999999995
2112.0,-53.7,202.357
2112.55,-53.2,202.46865000000003
2113.1,-52.87,202.58079999999998
2113.65,-53.16,202.69520000000003
2114.2,-53.71,202.80939999999995
2114.75,-53.44,202.92325
2115.3,-52.84,203.03620000000004
2115.85,-52.69,203.14839999999998
2116.4,-52.81,203.25820000000002
2116.95,-52.94,203.36709999999997
2117.5,-52.96,203.4735
2118.05,-52.4,203.57935000000003
2118.6,-53.23,203.6822
2119.15,-52.63,203.7846
2119.7,-52.59,203.88579999999996
2120.25,-52.97,203.98675
2120.8,-53.04,204.08740000000003
2121.35,-52.6,204.18804999999998
2121.9,-52.78,204.2887
2122.45,-52.38,204.38889999999995
2123.0,-52.23,204.489
2123.55,-51.8,204.58855000000003
2124.1,-52.5,204.68819999999997
2124.65,-52.86,204.78830000000002
2125.2,-52.3,204.88819999999996
2125.75,-53.07,204.98775
2126.3,-52.44,205.08760000000004
2126.85,-52.32,205.18769999999998
2127.4,-52.32,205.28700000000003
2127.95,-52.75,205.38599999999997
2128.5,-52.68,205.485
2129.05,-52.23,205.58395000000002
2129.6,-52.48,205.68239999999997
2130.15,-51.96,205.78085000000002
2130.7,-52.04,205.87929999999997
2131.25,-52.06,205.9775
2131.8,-52.44,206.07540000000003
2132.35,-51.9,206.1726
2132.9,-51.97,206.26940000000002
2133.45,-52.07,206.36619999999996
2134.0,-52.23,206.463
2134.55,-52.12,206.55815000000004
2135.1,-52.29,206.653
2135.65,-51.77,206.74650000000003
2136.2,-51.53,206.84019999999998
2136.75,-51.96,206.93425000000002
2137.3,-52.19,207.02890000000005
2137.85,-51.37,207.12404999999998
2138.4,-51.36,207.22080000000003
2138.95,-51.98,207.31814999999997
2139.5,-51.58,207.416
2140.05,-52.07,207.51380000000003
2140.6,-51.99,207.61059999999998
2141.15,-51.5,207.70710000000003
2141.7,-52,207.80279999999996
2142.25,-51.44,207.89825
2142.8,-52,207.99340000000004
2143.35,-51.17,208.08749999999998
2143.9,-51.56,208.181
2144.45,-51.52,208.2736
2145.0,-51.5,208.366
2145.55,-50.32,208.45730000000003
2146.1,-51.42,208.5484
2146.65,-51.2,208.63860000000003
2147.2,-51.3,208.72899999999996
2147.75,-51.05,208.81975
2148.3,-51.78,208.91110000000003
2148.85,-51.75,209.00294999999997
2149.4,-52.12,209.096
2149.95,-51.85,209.18949999999998
2150.5,-51.11,209.28300000000002
2151.05,-51.21,209.37630000000001
2151.6,-51.69,209.46759999999998
2152.15,-51.8,209.55875
2152.7,-51.09,209.6495
2153.25,-51.19,209.7405
2153.8,-51.87,209.83180000000004
2154.35,-51.6,209.92415
2154.9,-52,210.0171
2155.45,-51.6,210.11049999999997
2156.0,-52.02,210.204
2156.55,-51.6,210.29695000000004
2157.1,-51.53,210.38979999999998
2157.65,-51.63,210.4822
2158.2,-51.28,210.57479999999998
2158.75,-52.18,210.66775
2159.3,-51.74,210.76160000000004
2159.85,-52.1,210.8562
2160.4,-52.2,210.9524
2160.95,-51.82,211.04919999999996
2161.5,-51.6,211.147
2162.05,-51.51,211.24480000000003
2162.6,-51.71,211.34159999999997
2163.15,-51.85,211.43825
2163.7,-51.51,211.53449999999995
2164.25,-51.26,211.63125
2164.8,-52.01,211.72860000000003
2165.35,-51.62,211.8277
2165.9,-51.61,211.92780000000002
2166.45,-52.17,212.02879999999996
2167.0,-52.17,212.13
2167.55,-52.39,212.23120000000003
2168.1,-51.64,212.33229999999998
2168.65,-51.41,212.43295000000003
2169.2,-51.62,212.53319999999997
2169.75,-52.02,212.63275
2170.3,-52.05,212.73200000000003
2170.85,-51.58,212.831
2171.4,-52.06,212.93000000000004
2171.95,-51.82,213.02899999999997
2172.5,-51.53,213.126
2173.05,-51.59,213.22255000000004
2173.6,-51.61,213.31659999999997
2174.15,-51.35,213.4102
2174.7,-51.04,213.50259999999997
2175.25,-51.59,213.595
2175.8,-50.65,213.68740000000003
2176.35,-50.99,213.77945
2176.9,-50.77,213.87130000000002
2177.45,-51.07,213.96314999999998
2178.0,-51.01,214.055
2178.55,-51.04,214.14795000000004
2179.1,-50.78,214.24119999999996
2179.65,-51.5,214.3358
2180.2,-51.29,214.43059999999994
2180.75,-51.79,214.52575
2181.3,-51.48,214.62240000000003
2181.85,-51.7,214.72029999999998
2182.4,-51.7,214.82020000000003
2182.95,-52.02,214.92084999999997
2183.5,-52.36,215.0235
2184.05,-52.12,215.12640000000002
2184.6,-51.97,215.22979999999998
2185.15,-52.09,215.33365000000003
2185.7,-52.36,215.43869999999998
2186.25,-52.57,215.54500000000002
2186.8,-52.56,215.65280000000004
2187.35,-53.16,215.7627
2187.9,-53.02,215.87380000000002
2188.45,-53.14,215.98804999999996
2189.0,-53.38,216.103
2189.55,-53.09,216.21905000000004
2190.1,-52.61,216.33529999999996
2190.65,-53.63,216.45245
2191.2,-53.5,216.57019999999994
2191.75,-53.38,216.689
2192.3,-53.15,216.80870000000004
2192.85,-54.05,216.92914999999996
2193.4,-54.43,217.05120000000002
2193.95,-53.62,217.17384999999996
2194.5,-53.8,217.297
2195.05,-53.85,217.42015000000004
2195.6,-53.78,217.54279999999997
2196.15,-53.93,217.66545000000002
2196.7,-53.65,217.78809999999996
2197.25,-53.59,217.91174999999998
2197.8,-54.4,218.03660000000002
2198.35,-54.11,218.16249999999997
2198.9,-53.85,218.28900000000004
2199.45,-53.89,218.41999999999996
2200.0,-54.55,218.552
2200.55,-54.46,218.69005000000004
2201.1,-54.4,218.82859999999997
2201.65,-54.25,218.9694
2202.2,-54.68,219.11139999999995
2202.75,-54.7,219.25549999999998
2203.3,-55.04,219.40080000000003
2203.85,-54.73,219.54709999999997
2204.4,-55.2,219.69580000000002
2204.95,-55.14,219.84539999999996
2205.5,-55.27,220.0005
2206.05,-55.59,220.15695000000005
2206.6,-55.22,220.32139999999998
2207.15,-56.46,220.48735000000002
2207.7,-56.14,220.65729999999994
2208.25,-55.6,220.82375
2208.8,-55.17,220.98600000000005
2209.35,-55.38,221.14789999999996
2209.9,-55.92,221.30960000000002
2210.45,-56.11,221.47534999999993
2211.0,-55.84,221.642
2211.55,-55.98,221.80975000000007
2212.1,-56.37,221.9782
2212.65,-56.16,222.14980000000003
2213.2,-56.58,222.32179999999994
2213.75,-55.9,222.49450000000002
2214.3,-56.44,222.66900000000007
2214.85,-56.43,222.84499999999997
2215.4,-56.52,223.02060000000003
2215.95,-56.1,223.19604999999993
2216.5,-56.54,223.36849999999998
2217.05,-56.09,223.54055000000005
2217.6,-56.09,223.71159999999998
2218.15,-55.99,223.88115000000005
2218.7,-55.6,224.04669999999996
2219.25,-55.91,224.20925
2219.8,-55.84,224.36820000000003
2220.35,-54.78,224.52399999999997
2220.9,-55.05,224.67800000000003
2221.45,-54.93,224.82614999999996
2222.0,-54.56,224.973
2222.55,-53.86,225.11105000000003
2223.1,-53.47,225.24909999999997
2223.65,-54.54,225.38715000000002
2224.2,-54.37,225.52659999999995
2224.75,-54.87,225.6685
2225.3,-54.64,225.80860000000004
2225.85,-54.07,225.94719999999998
2226.4,-54.88,226.08740000000003
2226.95,-54.6,226.22819999999996
2227.5,-55.5,226.381
2228.05,-55.51,226.53560000000004
2228.6,-55.72,226.69619999999995
2229.15,-55.26,226.85815000000002
2229.7,-55.91,227.02369999999993
2230.25,-56.13,227.19225
2230.8,-56.14,227.36440000000005
2231.35,-56.32,227.53549999999996
2231.9,-56.2,227.70600000000002
2232.45,-56.1,227.87289999999993
2233.0,-55.79,228.039
2233.55,-55.5,228.19520000000006
2234.1,-54.62,228.3492
2234.65,-54.86,228.49330000000003
2235.2,-53.79,228.63839999999996
2235.75,-55.34,228.78525000000002
2236.3,-54.98,228.93750000000006
2236.85,-55.14,229.09425
2237.4,-56.03,229.25620000000004
2237.95,-55.98,229.42009999999993
2238.5,-55.91,229.587
2239.05,-55.59,229.75400000000005
2239.6,-55.74,229.91899999999995
2240.15,-55.46,230.0825
2240.7,-55.24,230.24199999999996
2241.25,-55.19,230.3995
2241.8,-55.11,230.55460000000005
2242.35,-54.76,230.70794999999998
2242.9,-54.57,230.86030000000002
2243.45,-54.25,231.01309999999995
2244.0,-54.92,231.166
2244.55,-54.88,231.32220000000004
2245.1,-54.77,231.47809999999996
2245.65,-54.83,231.63265
2246.2,-54.59,231.78779999999995
2246.75,-54.83,231.944
2247.3,-54.64,232.09900000000005
2247.85,-54.56,232.25299999999996
2248.4,-53.73,232.4002
2248.95,-54.09,232.54484999999994
2249.5,-54.19,232.685
2250.05,-53.88,232.82490000000007
2250.6,-54.06,232.96679999999998
2251.15,-54.26,233.10885000000002
2251.7,-54.02,233.25129999999996
2252.25,-54.13,233.39275
2252.8,-53.79,233.53300000000004
2253.35,-54.03,233.67079999999999
2253.9,-53.18,233.80720000000002
2254.45,-53.6,233.94044999999997
2255.0,-53.21,234.073
2255.55,-53.21,234.20445000000007
2256.1,-53.32,234.33589999999998
2256.65,-53.19,234.46735
2257.2,-53.51,234.59819999999993
2257.75,-53.35,234.728
2258.3,-52.99,234.85510000000005
2258.85,-52.56,234.97995
2259.4,-52.28,235.10480000000004
2259.95,-52.89,235.22964999999996
2260.5,-52.68,235.353
2261.05,-52.88,235.47585000000004
2261.6,-52.31,235.59519999999998
2262.15,-52.83,235.71425000000002
2262.7,-52.51,235.83249999999995
2263.25,-52.8,235.9515
2263.8,-53.03,236.07140000000004
2264.35,-52.38,236.19164999999998
2264.9,-52.39,236.31210000000002
2265.45,-52.11,236.43119999999996
2266.0,-52.67,236.55
2266.55,-52.57,236.67045000000005
2267.1,-52.6,236.7907
2267.65,-52.06,236.91005
2268.2,-52.17,237.02959999999996
2268.75,-52.58,237.1495
2269.3,-52.79,237.27090000000004
2269.85,-52.27,237.39354999999998
2270.4,-52.47,237.513
2270.95,-51.88,237.63124999999997
2271.5,-52.36,237.747
2272.05,-51.69,237.86245000000005
2272.6,-52.1,237.9774
2273.15,-51.82,238.09310000000002
2273.7,-52.41,238.21079999999998
2274.25,-52.58,238.3295
2274.8,-51.63,238.44940000000003
2275.35,-52.38,238.56859999999998
2275.9,-52.59,238.68740000000003
2276.45,-52.33,238.80439999999996
2277.0,-52,238.921
2277.55,-51.04,239.03155000000004
2278.1,-51.48,239.1419
2278.65,-51.78,239.25135000000003
2279.2,-51.34,239.35999999999996
2279.75,-51.31,239.46724999999998
2280.3,-51.05,239.57360000000003
2280.85,-51.33,239.67919999999998
2281.4,-51.31,239.78480000000002
2281.95,-51.21,239.89039999999997
2282.5,-50.64,239.995
2283.05,-50.93,240.09945000000005
2283.6,-50.89,240.2034
2284.15,-50.41,240.30645
2284.7,-50.29,240.40709999999996
2285.25,-50.19,240.5065
2285.8,-49.99,240.60440000000003
2286.35,-49.45,240.70019999999997
2286.9,-50.36,240.79480000000004
2287.45,-49.58,240.88759999999996
2288.0,-50.11,240.98
2288.55,-49.1,241.06855000000002
2289.1,-48.42,241.1564
2289.65,-48.24,241.2411
2290.2,-48.59,241.32579999999996
2290.75,-48.72,241.4105
2291.3,-48.25,241.49490000000003
2291.85,-48.65,241.57905
2292.4,-48.56,241.66320000000002
2292.95,-48.09,241.74734999999995
2293.5,-48.38,241.8315
2294.05,-48.32,241.91575
2294.6,-48.53,242.00099999999998
2295.15,-48.65,242.08715
2295.7,-48.55,242.17569999999995
2296.25,-48.71,242.265
2296.8,-49.27,242.35520000000002
2297.35,-48.24,242.44469999999998
2297.9,-48.56,242.5338
2298.45,-48.8,242.62335
2299.0,-49.09,242.713
2299.55,-49.42,242.80540000000002
2300.1,-49.58,242.89759999999998
2300.65,-49.65,242.9889
2301.2,-49.11,243.07979999999998
2301.75,-49.07,243.17000000000002
2302.3,-48.78,243.26020000000003
2302.85,-49.15,243.35039999999998
2303.4,-49.58,243.4438
2303.95,-49.8,243.53839999999997
2304.5,-49.73,243.6365
2305.05,-49.87,243.73540000000003
2305.6,-50.58,243.83879999999996
2306.15,-51.03,243.94445000000002
2306.7,-51.35,244.05609999999996
2307.25,-51.31,244.16825
2307.8,-51,244.28100000000003
2308.35,-51.51,244.39514999999997
2308.9,-51.56,244.51010000000002
2309.45,-51.93,244.62864999999996
2310.0,-51.71,244.748
2310.55,-52.06,244.87010000000004
2311.1,-52.21,244.99309999999997
2311.65,-52.23,245.12015000000002
2312.2,-53.07,245.24839999999995
2312.75,-52.51,245.37875
2313.3,-52.66,245.51240000000004
2313.85,-53.4,245.6488
2314.4,-52.97,245.78960000000004
2314.95,-53.59,245.93204999999995
2315.5,-53.8,246.08100000000002
2316.05,-53.99,246.23170000000007
2316.6,-54.51,246.39339999999999
2317.15,-55.22,246.55720000000002
2317.7,-54.89,246.72659999999993
2318.25,-54.82,246.8955
2318.8,-54.93,247.06380000000004
2319.35,-54.15,247.22789999999998
2319.9,-53.55,247.38960000000003
2320.45,-54.14,247.54859999999996
2321.0,-54.37,247.707
2321.55,-53.87,247.86540000000005
2322.1,-53.67,248.02339999999998
2322.65,-53.52,248.17960000000002
2323.2,-54.1,248.33639999999994
2323.75,-53.83,248.49425
2324.3,-53.73,248.65420000000006
2324.85,-54.48,248.8159
2325.4,-53.99,248.98000000000005
2325.95,-54.05,249.14499999999995
2326.5,-54.49,249.3145
2327.05,-54.47,249.48505000000006
2327.6,-54.83,249.66159999999996
2328.15,-54.9,249.84025000000003
2328.7,-55.41,250.02449999999993
2329.25,-54.83,250.211
2329.8,-54.95,250.40020000000007
2330.35,-55.15,250.58729999999997
2330.9,-54.9,250.77320000000003
2331.45,-54.66,250.95549999999994
2332.0,-54.62,251.137
2332.55,-54.5,251.31740000000005
2333.1,-54.65,251.49949999999998
2333.65,-55.39,251.68925000000004
2334.2,-55.58,251.88099999999994
2334.75,-55.52,252.07625
2335.3,-55.25,252.26970000000006
2335.85,-55.43,252.46164999999996
2336.4,-54.85,252.65280000000004
2336.95,-55.61,252.84364999999994
2337.5,-55.12,253.0355
2338.05,-55.66,253.22740000000007
2338.6,-55.49,253.41879999999998
2339.15,-55.18,253.60870000000003
2339.7,-54.77,253.79459999999992
2340.25,-54.98,253.97825
2340.8,-54.67,254.15920000000006
2341.35,-55.32,254.34259999999998
2341.9,-55.46,254.52740000000003
2342.45,-55.24,254.71399999999994
2343.0,-54.94,254.901
2343.55,-55.22,255.08525000000006
2344.1,-55.25,255.27129999999997
2344.65,-55.13,255.46545000000003
2345.2,-56.07,255.66019999999995
2345.75,-55.44,255.856
2346.3,-55.13,256.04670000000004
2346.85,-55.05,256.23314999999997
2347.4,-54.68,256.4148
2347.95,-54.45,256.59464999999994
2348.5,-55.11,256.77250000000004
2349.05,-54.66,256.9505500000001
2349.6,-54.38,257.13259999999997
2350.15,-55.34,257.31435
2350.7,-54.83,257.49529999999993
2351.25,-54.54,257.67375
2351.8,-54.63,257.84920000000005
2352.35,-54.44,258.0236
2352.9,-54.29,258.1974
2353.45,-53.74,258.37119999999993
2354.0,-54.37,258.545
2354.55,-54.8,258.72375000000005
2355.1,-54.66,258.904
2355.65,-54.79,259.091
2356.2,-55.53,259.2791999999999
2356.75,-54.78,259.4695
2357.3,-54.76,259.6589000000001
2357.85,-54.75,259.84754999999996
2358.4,-55.39,260.03740000000005
2358.95,-55.5,260.2276999999999
2359.5,-55.24,260.4185
2360.05,-55.35,260.60865000000007
2360.6,-54.33,260.79179999999997
2361.15,-54.85,260.97420000000005
2361.7,-54.66,261.15459999999996
2362.25,-54.94,261.34
2362.8,-55.3,261.5314000000001
2363.35,-55.77,261.72909999999996
2363.9,-55.45,261.9304
2364.45,-55.09,262.12764999999996
2365.0,-55.04,262.324
2365.55,-55.34,262.5132000000001
2366.1,-54.73,262.702
2366.65,-55.23,262.889
2367.2,-54.66,263.07219999999995
2367.75,-53.98,263.24875
2368.3,-53.9,263.42260000000005
2368.85,-54.02,263.5942
2369.4,-54.5,263.76820000000004
2369.95,-54.21,263.94309999999996
2370.5,-54.54,264.119
2371.05,-54.82,264.2950000000001
2371.6,-54.65,264.47099999999995
2372.15,-54.37,264.64775000000003
2372.7,-54.92,264.8264999999999
2373.25,-55.05,265.00725
2373.8,-55,265.19040000000007
2374.35,-54.82,265.37424999999996
2374.9,-54.85,265.55850000000004
2375.45,-55.15,265.7467999999999
2376.0,-55.13,265.936
2376.55,-55.57,266.13070000000005
2377.1,-55.48,266.3249
2377.65,-55.15,266.51685000000003
2378.2,-54.65,266.70899999999995
2378.75,-55.37,266.9015
2379.3,-55.7,267.09970000000004
2379.85,-56.01,267.30264999999997
2380.4,-56.08,267.50880000000006
2380.95,-55.46,267.71614999999997
2381.5,-55.59,267.92449999999997
2382.05,-55.7,268.13310000000007
2382.6,-55.68,268.34319999999997
2383.15,-55.87,268.5539
2383.7,-56.15,268.7661999999999
2384.25,-55.99,268.97925
2384.8,-56.18,269.1932000000001
2385.35,-56.36,269.40784999999994
2385.9,-55.86,269.6229
2386.45,-56.31,269.8370499999999
2387.0,-55.87,270.051
2387.55,-55.77,270.26660000000004
2388.1,-56.26,270.48359999999997
2388.65,-56.62,270.7069
2389.2,-56.2,270.93139999999994
2389.75,-56.24,271.158
2390.3,-56.41,271.3852000000001
2390.85,-56.34,271.61289999999997
2391.4,-56.33,271.84220000000005
2391.95,-56.29,272.0720999999999
2392.5,-56.25,272.304
2393.05,-56.46,272.5361500000001
2393.6,-56.58,272.76879999999994
2394.15,-56.11,273.00025000000005
2394.7,-56.47,273.22849999999994
2395.25,-56.34,273.45625
2395.8,-56.38,273.6834000000001
2396.35,-56.44,273.90985
2396.9,-55.97,274.13590000000005
2397.45,-56.24,274.3592499999999
2398.0,-56.02,274.582
2398.55,-56.2,274.80860000000007
2399.1,-56.36,275.0343
2399.65,-55.84,275.25595000000004
2400.2,-55.44,275.47599999999994
2400.75,-55.68,275.69325
2401.3,-55.96,275.91440000000006
2401.85,-56.3,276.13879999999995
2402.4,-55.8,276.3652
2402.95,-56.36,276.5923499999999
2403.5,-56.75,276.81899999999996
2404.05,-55.85,277.04470000000003
2404.6,-55.46,277.2613999999999
2405.15,-55.53,277.47765000000004
2405.7,-55.91,277.69269999999995
2406.25,-56.07,277.913
2406.8,-56.76,278.1396000000001
2407.35,-55.63,278.36654999999996
2407.9,-55.83,278.5937
2408.45,-56.07,278.8181499999999
2409.0,-55.81,279.042
2409.55,-55.71,279.25980000000004
2410.1,-55.36,279.47509999999994
2410.65,-54.77,279.67915000000005
2411.2,-54.77,279.87919999999997
2411.75,-54,280.07225000000005
2412.3,-54.68,280.2662000000001
2412.85,-55.09,280.4609
2413.4,-54.88,280.6596
2413.95,-55.11,280.8597999999999
2414.5,-55.87,281.063
2415.05,-55.54,281.26625000000007
2415.6,-55.17,281.467
2416.15,-54.87,281.66625000000005
2416.7,-54.81,281.8614999999999
2417.25,-54.77,282.05600000000004
2417.8,-54.77,282.24960000000004
2418.35,-54.62,282.44354999999996
2418.9,-54.73,282.63770000000005
2419.45,-54.48,282.83904999999993
2420.0,-54.51,283.042
2420.55,-54.45,283.24055000000004
2421.1,-54.33,283.4377
2421.65,-54.72,283.62855
2422.2,-54.49,283.81819999999993
2422.75,-54.34,284.00575000000003
2423.3,-54.26,284.19090000000006
2423.85,-54.45,284.37404999999995
2424.4,-54.14,284.55800000000005
2424.95,-54.13,284.74224999999996
2425.5,-54.87,284.9255
2426.05,-53.9,285.10845000000006
2426.6,-54.06,285.28939999999994
2427.15,-54.08,285.47020000000003
2427.7,-54.23,285.65059999999994
2428.25,-53.81,285.8285
2428.8,-53.81,286.00340000000006
2429.35,-53.7,286.1762
2429.9,-53.84,286.34780000000006
2430.45,-54.06,286.51894999999996
2431.0,-53.6,286.69
2431.55,-54.06,286.8627000000001
2432.1,-54.05,287.0356
2432.65,-53.68,287.2094
2433.2,-53.67,287.38239999999996
2433.75,-53.76,287.554
2434.3,-53.43,287.72380000000004
2434.85,-53.35,287.89209999999997
2435.4,-53.66,288.05920000000003
2435.95,-53.49,288.2258499999999
2436.5,-53.67,288.3925
2437.05,-53.37,288.5595
2437.6,-53.68,288.72999999999996
2438.15,-53.7,288.9008
2438.7,-53.56,289.07239999999996
2439.25,-53.53,289.242
2439.8,-53.56,289.40920000000006
2440.35,-52.94,289.57079999999996
2440.9,-52.78,289.7292
2441.45,-52.68,289.88309999999996
2442.0,-52.72,290.036
2442.55,-53.05,290.19055000000003
2443.1,-53.16,290.3463
2443.65,-52.93,290.50745000000006
2444.2,-53.33,290.67119999999994
